,Date,Price(USD),Currency
1171,2016-07-14,1.4260000000001583,bitcoin
1172,2016-07-15,6.110991503188529,bitcoin
1173,2016-07-16,-2.185991503188575,bitcoin
1174,2016-07-17,14.889558245954277,bitcoin
1175,2016-07-18,-3.603120419333777,bitcoin
1176,2016-07-19,-0.23004884591921382,bitcoin
1177,2016-07-20,-3.6639149207084074,bitcoin
1178,2016-07-21,-5.52908954571933,bitcoin
1179,2016-07-22,-14.274384514273834,bitcoin
1180,2016-07-23,4.333000000000197,bitcoin
1181,2016-07-24,5.425923533056903,bitcoin
1182,2016-07-25,-6.33028518494973,bitcoin
1183,2016-07-26,-3.2086383481074563,bitcoin
1184,2016-07-27,4.308263277738206,bitcoin
1185,2016-07-28,0.2721668971571489,bitcoin
1186,2016-07-29,1.4519490197701543,bitcoin
1187,2016-07-30,-2.7933988891255694,bitcoin
1188,2016-07-31,-30.80320905223755,bitcoin
1189,2016-08-01,-17.99877125330272,bitcoin
1190,2016-08-02,-88.61207055123884,bitcoin
1191,2016-08-03,50.246132166840766,bitcoin
1192,2016-08-04,9.222645109253108,bitcoin
1193,2016-08-05,-0.569906724854377,bitcoin
1194,2016-08-06,11.601199999999722,bitcoin
1195,2016-08-07,5.032500000000141,bitcoin
1196,2016-08-08,-1.955000000000041,bitcoin
1197,2016-08-09,-5.4100000000001955,bitcoin
1198,2016-08-10,6.964343297098253,bitcoin
1199,2016-08-11,-4.653043297097838,bitcoin
1200,2016-08-12,-1.0838000000003376,bitcoin
1201,2016-08-13,-2.0611316653929634,bitcoin
1202,2016-08-14,-13.732168334606968,bitcoin
1203,2016-08-15,-3.0024163405649915,bitcoin
1204,2016-08-16,10.488867442921446,bitcoin
1205,2016-08-17,-6.761236144614372,bitcoin
1206,2016-08-18,0.806504890977294,bitcoin
1207,2016-08-19,1.2235708307151754,bitcoin
1208,2016-08-20,8.454282401779096,bitcoin
1209,2016-08-21,-1.3592459440401399,bitcoin
1210,2016-08-22,4.63047286282665,bitcoin
1211,2016-08-23,-3.213700000000131,bitcoin
1212,2016-08-24,-4.115746837828738,bitcoin
1213,2016-08-25,-1.7717531621710805,bitcoin
1214,2016-08-26,1.9874999999996135,bitcoin
1215,2016-08-27,-9.528799999999592,bitcoin
1216,2016-08-28,4.953799999999887,bitcoin
1217,2016-08-29,-1.0185716382912915,bitcoin
1218,2016-08-30,3.569771638291286,bitcoin
1219,2016-08-31,-4.321717323696589,bitcoin
1220,2016-09-01,-0.16828267630341998,bitcoin
1221,2016-09-02,2.3724999999998317,bitcoin
1222,2016-09-03,22.2325000000003,bitcoin
1223,2016-09-04,12.493799999999737,bitcoin
1224,2016-09-05,-2.0449999999998454,bitcoin
1225,2016-09-06,4.03999999999985,bitcoin
1226,2016-09-07,3.642688596219614,bitcoin
1227,2016-09-08,11.141011403780567,bitcoin
1228,2016-09-09,-3.5550000000001774,bitcoin
1229,2016-09-10,1.146300000000224,bitcoin
1230,2016-09-11,-17.743384820919914,bitcoin
1231,2016-09-12,0.5157900629518508,bitcoin
1232,2016-09-13,0.8137947579680258,bitcoin
1233,2016-09-14,1.7800000000000864,bitcoin
1234,2016-09-15,-2.8412000000000717,bitcoin
1235,2016-09-16,0.9695658936914242,bitcoin
1236,2016-09-17,-1.209565893691547,bitcoin
1237,2016-09-18,3.451200000000199,bitcoin
1238,2016-09-19,-0.17736570267572915,bitcoin
1239,2016-09-20,-0.8488217340579922,bitcoin
1240,2016-09-21,-11.928563336831985,bitcoin
1241,2016-09-22,-0.8814492264345972,bitcoin
1242,2016-09-23,6.933700000000158,bitcoin
1243,2016-09-24,-0.6199999999997772,bitcoin
1244,2016-09-25,-1.961200000000531,bitcoin
1245,2016-09-26,6.785764536300803,bitcoin
1246,2016-09-27,-1.889564536300668,bitcoin
1247,2016-09-28,-0.6525000000001455,bitcoin
1248,2016-09-29,1.0825000000003229,bitcoin
1249,2016-09-30,3.6200000000000045,bitcoin
1250,2016-10-01,5.802384517664223,bitcoin
1251,2016-10-02,-3.701084517664185,bitcoin
1252,2016-10-03,1.6021026561797953,bitcoin
1253,2016-10-04,-2.718402656179933,bitcoin
1254,2016-10-05,2.3938000000000557,bitcoin
1255,2016-10-06,-0.6562999999998738,bitcoin
1256,2016-10-07,5.238800000000083,bitcoin
1257,2016-10-08,0.3149999999998272,bitcoin
1258,2016-10-09,-1.9099999999999682,bitcoin
1259,2016-10-10,-0.3100000000000591,bitcoin
1260,2016-10-11,26.38620000000003,bitcoin
1261,2016-10-12,-5.083700000000022,bitcoin
1262,2016-10-13,-0.99396119587675,bitcoin
1263,2016-10-14,3.557661195876335,bitcoin
1264,2016-10-15,-0.9711999999996124,bitcoin
1265,2016-10-16,2.9774999999997362,bitcoin
1266,2016-10-17,-2.70379999999966,bitcoin
1267,2016-10-18,-2.017500000000041,bitcoin
1268,2016-10-19,-7.027500000000032,bitcoin
1269,2016-10-20,0.10500000000001819,bitcoin
1270,2016-10-21,1.1762999999995145,bitcoin
1271,2016-10-22,22.368700000000445,bitcoin
1272,2016-10-23,-2.461199999999735,bitcoin
1273,2016-10-24,-0.860000000000241,bitcoin
1274,2016-10-25,3.86749999999995,bitcoin
1275,2016-10-26,20.78370000000018,bitcoin
1276,2016-10-27,9.9549999999997,bitcoin
1277,2016-10-28,4.186300000000074,bitcoin
1278,2016-10-29,27.85152432321638,bitcoin
1279,2016-10-30,-18.132961867158542,bitcoin
1280,2016-10-31,1.2989375439420883,bitcoin
1281,2016-11-01,30.628700000000094,bitcoin
1282,2016-11-02,4.95880000000011,bitcoin
1283,2016-11-03,-48.10250000000053,bitcoin
1284,2016-11-04,16.04870000000051,bitcoin
1285,2016-11-05,1.9124999999996817,bitcoin
1286,2016-11-06,8.103800000000433,bitcoin
1287,2016-11-07,-6.033800000000156,bitcoin
1288,2016-11-08,2.847499999999968,bitcoin
1289,2016-11-09,12.237499999999955,bitcoin
1290,2016-11-10,-7.963356664656089,bitcoin
1291,2016-11-11,2.4283566646563486,bitcoin
1292,2016-11-12,-11.882500000000164,bitcoin
1293,2016-11-13,-1.4136830191375793,bitcoin
1294,2016-11-14,3.203683019137543,bitcoin
1295,2016-11-15,6.608899800779,bitcoin
1296,2016-11-16,28.740455067137873,bitcoin
1297,2016-11-17,-2.4193548679169226,bitcoin
1298,2016-11-18,9.946300000000065,bitcoin
1299,2016-11-19,1.9837480749124552,bitcoin
1300,2016-11-20,-22.038748074912405,bitcoin
1301,2016-11-21,8.133699999999749,bitcoin
1302,2016-11-22,11.617500000000177,bitcoin
1303,2016-11-23,-6.956253482126272,bitcoin
1304,2016-11-24,-4.417552794805829,bitcoin
1305,2016-11-25,1.455249484232695,bitcoin
1306,2016-11-26,-5.470143207300453,bitcoin
1307,2016-11-27,-4.976300000000151,bitcoin
1308,2016-11-28,4.084961358348778,bitcoin
1309,2016-11-29,-0.032461358348768954,bitcoin
1310,2016-11-30,10.548799999999801,bitcoin
1311,2016-12-01,10.696200000000317,bitcoin
1312,2016-12-02,18.11629999999991,bitcoin
1313,2016-12-03,-6.337476676084634,bitcoin
1314,2016-12-04,1.5349766760843977,bitcoin
1315,2016-12-05,-14.12880000000007,bitcoin
1316,2016-12-06,6.452500000000214,bitcoin
1317,2016-12-07,5.222499999999968,bitcoin
1318,2016-12-08,4.759999999999991,bitcoin
1319,2016-12-09,1.1662999999999784,bitcoin
1320,2016-12-10,3.284993384523659,bitcoin
1321,2016-12-11,-4.893793384523633,bitcoin
1322,2016-12-12,10.199801222574706,bitcoin
1323,2016-12-13,-0.2173012225741786,bitcoin
1324,2016-12-14,-2.3237000000001444,bitcoin
1325,2016-12-15,-0.31880000000046493,bitcoin
1326,2016-12-16,5.765000000000327,bitcoin
1327,2016-12-17,7.539999999999736,bitcoin
1328,2016-12-18,-0.4361999999995305,bitcoin
1329,2016-12-19,1.6749999999992724,bitcoin
1330,2016-12-20,9.60500000000036,bitcoin
1331,2016-12-21,26.899467903185723,bitcoin
1332,2016-12-22,32.74553209681426,bitcoin
1333,2016-12-23,57.73250000000007,bitcoin
1334,2016-12-24,-25.417500000000018,bitcoin
1335,2016-12-25,2.6558331688621593,bitcoin
1336,2016-12-26,8.269166831137909,bitcoin
1337,2016-12-27,26.508699999999976,bitcoin
1338,2016-12-28,48.02499999999998,bitcoin
1339,2016-12-29,-5.418700000000172,bitcoin
1340,2016-12-30,-10.79629999999986,bitcoin
1341,2016-12-31,5.6439708732556255,bitcoin
1342,2017-01-01,31.481029126744374,bitcoin
1343,2017-01-02,21.14880000000005,bitcoin
1344,2017-01-03,16.332500000000095,bitcoin
1345,2017-01-04,95.31821632072706,bitcoin
1346,2017-01-05,-140.1820163207276,bitcoin
1347,2017-01-06,-96.63499999999954,bitcoin
1348,2017-01-07,6.04629999999986,bitcoin
1349,2017-01-08,8.00620000000049,bitcoin
1350,2017-01-09,-6.206111960936823,bitcoin
1351,2017-01-10,3.8805746593704953,bitcoin
1352,2017-01-11,-121.48196269843379,bitcoin
1353,2017-01-12,15.14999999999975,bitcoin
1354,2017-01-13,25.071300000000292,bitcoin
1355,2017-01-14,-6.673800000000028,bitcoin
1356,2017-01-15,4.0874999999995225,bitcoin
1357,2017-01-16,6.397500000000036,bitcoin
1358,2017-01-17,75.84250000000054,bitcoin
1359,2017-01-18,-30.21750000000077,bitcoin
1360,2017-01-19,22.955000000000382,bitcoin
1361,2017-01-20,-5.43119999999999,bitcoin
1362,2017-01-21,28.218700000000354,bitcoin
1363,2017-01-22,-0.8986879853449636,bitcoin
1364,2017-01-23,0.12868798534464077,bitcoin
1365,2017-01-24,-33.1187000000001,bitcoin
1366,2017-01-25,7.684999999999945,bitcoin
1367,2017-01-26,21.886200000000144,bitcoin
1368,2017-01-27,2.927500000000009,bitcoin
1369,2017-01-28,1.9574999999999818,bitcoin
1370,2017-01-29,-6.102500000000191,bitcoin
1371,2017-01-30,6.84864588226219,bitcoin
1372,2017-01-31,47.275154117738,bitcoin
1373,2017-02-01,18.30659034543521,bitcoin
1374,2017-02-02,21.83042787770637,bitcoin
1375,2017-02-03,7.039181776858413,bitcoin
1376,2017-02-04,18.187500000000114,bitcoin
1377,2017-02-05,-16.70384140456929,bitcoin
1378,2017-02-06,7.584930010897665,bitcoin
1379,2017-02-07,26.98891139367197,bitcoin
1380,2017-02-08,3.801299999999628,bitcoin
1381,2017-02-09,-73.59630000000004,bitcoin
1382,2017-02-10,10.406299999999987,bitcoin
1383,2017-02-11,18.83499999999981,bitcoin
1384,2017-02-12,-10.422530896888247,bitcoin
1385,2017-02-13,-4.41983323330021,bitcoin
1386,2017-02-14,13.998225989623847,bitcoin
1387,2017-02-15,-1.2208618594352174,bitcoin
1388,2017-02-16,26.02250000000049,bitcoin
1389,2017-02-17,21.65429105297926,bitcoin
1390,2017-02-18,2.022839595680807,bitcoin
1391,2017-02-19,-5.078430648660742,bitcoin
1392,2017-02-20,28.51432349583979,bitcoin
1393,2017-02-21,43.39199133981356,bitcoin
1394,2017-02-22,-2.1038148356533384,bitcoin
1395,2017-02-23,62.34978468876807,bitcoin
1396,2017-02-24,-4.78378468876781,bitcoin
1397,2017-02-25,-31.46732183016161,bitcoin
1398,2017-02-26,31.269321830161743,bitcoin
1399,2017-02-27,12.456515036957853,bitcoin
1400,2017-02-28,-2.798515036958406,bitcoin
1401,2017-03-01,37.14614896609078,bitcoin
1402,2017-03-02,34.60385103390945,bitcoin
1403,2017-03-03,27.45961161914738,bitcoin
1404,2017-03-04,-20.726079604002734,bitcoin
1405,2017-03-05,7.418467984855624,bitcoin
1406,2017-03-06,4.752999999999474,bitcoin
1407,2017-03-07,-47.92949159200384,bitcoin
1408,2017-03-08,-83.4255084079955,bitcoin
1409,2017-03-09,41.60572248510198,bitcoin
1410,2017-03-10,-91.22613251388748,bitcoin
1411,2017-03-11,81.19353278080962,bitcoin
1412,2017-03-12,49.35587724797551,bitcoin
1413,2017-03-13,12.704922390192678,bitcoin
1414,2017-03-14,3.2918170905697934,bitcoin
1415,2017-03-15,11.90026051923769,bitcoin
1416,2017-03-16,-41.142458992122556,bitcoin
1417,2017-03-17,-143.22067150163184,bitcoin
1418,2017-03-18,-112.13186950624572,bitcoin
1419,2017-03-19,61.528100875674795,bitcoin
1420,2017-03-20,12.841911498198101,bitcoin
1421,2017-03-21,76.36951989911609,bitcoin
1422,2017-03-22,-72.86135962514618,bitcoin
1423,2017-03-23,-10.700758904740951,bitcoin
1424,2017-03-24,-89.11878718399828,bitcoin
1425,2017-03-25,25.244436101965675,bitcoin
1426,2017-03-26,-10.78840268929082,bitcoin
1427,2017-03-27,88.12841264802773,bitcoin
1428,2017-03-28,2.1169273801936015,bitcoin
1429,2017-03-29,-6.104802383745664,bitcoin
1430,2017-03-30,-7.124291970094646,bitcoin
1431,2017-03-31,46.781805444449446,bitcoin
1432,2017-04-01,6.9782889093908125,bitcoin
1433,2017-04-02,12.815000000000055,bitcoin
1434,2017-04-03,41.24027544555497,bitcoin
1435,2017-04-04,1.1893149346137761,bitcoin
1436,2017-04-05,-8.157685387392576,bitcoin
1437,2017-04-06,61.87109500722363,bitcoin
1438,2017-04-07,-4.435876296787455,bitcoin
1439,2017-04-08,-7.504123703212144,bitcoin
1440,2017-04-09,5.427999999999884,bitcoin
1441,2017-04-10,22.81600000000026,bitcoin
1442,2017-04-11,16.102999999999838,bitcoin
1443,2017-04-12,-8.31899999999996,bitcoin
1444,2017-04-13,-44.08999999999992,bitcoin
1445,2017-04-14,9.477999999999838,bitcoin
1446,2017-04-15,-3.3639999999998054,bitcoin
1447,2017-04-16,5.986999999999853,bitcoin
1448,2017-04-17,18.833000000000084,bitcoin
1449,2017-04-18,12.436999999999898,bitcoin
1450,2017-04-19,8.141000000000076,bitcoin
1451,2017-04-20,28.182999999999993,bitcoin
1452,2017-04-21,1.0834999999999582,bitcoin
1453,2017-04-22,-5.317499999999882,bitcoin
1454,2017-04-23,-1.8312000000000808,bitcoin
1455,2017-04-24,2.1175000000000637,bitcoin
1456,2017-04-25,13.088700000000017,bitcoin
1457,2017-04-26,24.274999999999864,bitcoin
1458,2017-04-27,43.992500000000064,bitcoin
1459,2017-04-28,-10.107500000000073,bitcoin
1460,2017-04-29,6.481300000000147,bitcoin
1461,2017-04-30,22.199999999999818,bitcoin
1462,2017-05-01,58.558700000000044,bitcoin
1463,2017-05-02,33.799999999999955,bitcoin
1464,2017-05-03,43.57250000000022,bitcoin
1465,2017-05-04,13.54249999999979,bitcoin
1466,2017-05-05,6.683800000000019,bitcoin
1467,2017-05-06,41.771200000000135,bitcoin
1468,2017-05-07,10.06880000000001,bitcoin
1469,2017-05-08,75.49620000000004,bitcoin
1470,2017-05-09,66.7974999999999,bitcoin
1471,2017-05-10,47.1400000000001,bitcoin
1472,2017-05-11,61.46129999999994,bitcoin
1473,2017-05-12,-108.00630000000001,bitcoin
1474,2017-05-13,50.95749999999998,bitcoin
1475,2017-05-14,15.978800000000092,bitcoin
1476,2017-05-15,-71.5788,bitcoin
1477,2017-05-16,20.184999999999945,bitcoin
1478,2017-05-17,88.13629999999989,bitcoin
1479,2017-05-18,84.95749999999998,bitcoin
1480,2017-05-19,83.49250000000006,bitcoin
1481,2017-05-20,70.51870000000008,bitcoin
1482,2017-05-21,10.458799999999883,bitcoin
1483,2017-05-22,55.51749999999993,bitcoin
1484,2017-05-23,183.3062,bitcoin
1485,2017-05-24,155.42880000000014,bitcoin
1486,2017-05-25,-81.15880000000016,bitcoin
1487,2017-05-26,-104.61249999999973,bitcoin
1488,2017-05-27,-179.51500000000033,bitcoin
1489,2017-05-28,136.64250000000038,bitcoin
1490,2017-05-29,66.77879999999959,bitcoin
1491,2017-05-30,-118.62249999999995,bitcoin
1492,2017-05-31,161.43370000000004,bitcoin
1493,2017-06-01,106.95880000000034,bitcoin
1494,2017-06-02,78.19119999999975,bitcoin
1495,2017-06-03,48.3125,bitcoin
1496,2017-06-04,-6.1349999999997635,bitcoin
1497,2017-06-05,165.14749999999958,bitcoin
1498,2017-06-06,181.89130000000023,bitcoin
1499,2017-06-07,-187.38500000000022,bitcoin
1500,2017-06-08,108.14499999999998,bitcoin
1501,2017-06-09,-7.139999999999873,bitcoin
1502,2017-06-10,120.38999999999987,bitcoin
1503,2017-06-11,76.26000000000022,bitcoin
1504,2017-06-12,-312.4587999999999,bitcoin
1505,2017-06-13,34.93379999999979,bitcoin
1506,2017-06-14,-232.78752705036004,bitcoin
1507,2017-06-15,-58.907560641099735,bitcoin
1508,2017-06-16,69.31663533783967,bitcoin
1509,2017-06-17,169.76099639142012,bitcoin
1510,2017-06-18,-106.35198289753998,bitcoin
1511,2017-06-19,42.9170902596702,bitcoin
1512,2017-06-20,157.65620428005968,bitcoin
1513,2017-06-21,-60.78954779200967,bitcoin
1514,2017-06-22,7.909105429089777,bitcoin
1515,2017-06-23,12.834017781220155,bitcoin
1516,2017-06-24,-119.32949538941011,bitcoin
1517,2017-06-25,-11.553500482380059,bitcoin
1518,2017-06-26,-118.66907184912998,bitcoin
1519,2017-06-27,43.15483540747027,bitcoin
1520,2017-06-28,44.088771470089796,bitcoin
1521,2017-06-29,-13.756335712950204,bitcoin
1522,2017-06-30,-70.92794656157002,bitcoin
1523,2017-07-01,-50.93292824651962,bitcoin
1524,2017-07-02,78.72513457873993,bitcoin
1525,2017-07-03,58.16896266197,bitcoin
1526,2017-07-04,34.2829177671897,bitcoin
1527,2017-07-05,-3.7782726718996855,bitcoin
1528,2017-07-06,5.451126235079755,bitcoin
1529,2017-07-07,-103.45221848807978,bitcoin
1530,2017-07-08,53.97730377998005,bitcoin
1531,2017-07-09,-43.978121713380006,bitcoin
1532,2017-07-10,-155.70171032862027,bitcoin
1533,2017-07-11,-9.605020302799858,bitcoin
1534,2017-07-12,33.41825046467011,bitcoin
1535,2017-07-13,-23.007645952070106,bitcoin
1536,2017-07-14,-135.59247477455983,bitcoin
1537,2017-07-15,-195.43770295745026,bitcoin
1538,2017-07-16,-106.1920224114399,bitcoin
1539,2017-07-17,254.18701507809988,bitcoin
1540,2017-07-18,122.6032747571403,bitcoin
1541,2017-07-19,-29.267990151170125,bitcoin
1542,2017-07-20,492.2037537771498,bitcoin
1543,2017-07-21,-108.75020670646973,bitcoin
1544,2017-07-22,144.27297430144972,bitcoin
1545,2017-07-23,-70.74387926535974,bitcoin
1546,2017-07-24,19.74306281413965,bitcoin
1547,2017-07-25,-187.5991749925597,bitcoin
1548,2017-07-26,-56.358210626070104,bitcoin
1549,2017-07-27,142.05151653050007,bitcoin
1550,2017-07-28,149.38811216526983,bitcoin
1551,2017-07-29,-78.72705079497973,bitcoin
1552,2017-07-30,20.22132930450971,bitcoin
1553,2017-07-31,131.04442343232995,bitcoin
1554,2017-08-01,-133.60422282600985,bitcoin
1555,2017-08-02,-39.91289011748995,bitcoin
1556,2017-08-03,79.51709164433987,bitcoin
1557,2017-08-04,68.52916835674023,bitcoin
1558,2017-08-05,391.17353220525,bitcoin
1559,2017-08-06,-47.33824104653013,bitcoin
1560,2017-08-07,166.97728462541,bitcoin
1561,2017-08-08,53.74034236222997,bitcoin
1562,2017-08-09,-79.55225515630991,bitcoin
1563,2017-08-10,37.00756179537984,bitcoin
1564,2017-08-11,194.6822757526802,bitcoin
1565,2017-08-12,237.5529622224699,bitcoin
1566,2017-08-13,223.1138970153802,bitcoin
1567,2017-08-14,152.44076926767002,bitcoin
1568,2017-08-15,-26.386531934070263,bitcoin
1569,2017-08-16,113.25003182076034,bitcoin
1570,2017-08-17,24.358643272059453,bitcoin
1571,2017-08-18,-189.2316320314094,bitcoin
1572,2017-08-19,17.526185888329564,bitcoin
1573,2017-08-20,-113.98335588922964,bitcoin
1574,2017-08-21,-65.9986996400803,bitcoin
1575,2017-08-22,73.18675238243986,bitcoin
1576,2017-08-23,60.663553809890345,bitcoin
1577,2017-08-24,98.20893777708989,bitcoin
1578,2017-08-25,32.602854782379836,bitcoin
1579,2017-08-26,-76.37866025910989,bitcoin
1580,2017-08-27,-7.044632162200287,bitcoin
1581,2017-08-28,99.77403414221044,bitcoin
1582,2017-08-29,177.82066294176002,bitcoin
1583,2017-08-30,159.74309088962946,bitcoin
1584,2017-08-31,149.1316359477205,bitcoin
1585,2017-09-01,160.25488559947007,bitcoin
1586,2017-09-02,-306.5952717927503,bitcoin
1587,2017-09-03,75.86455387544993,bitcoin
1588,2017-09-04,-315.27714305063,bitcoin
1589,2017-09-05,130.69040449481054,bitcoin
1590,2017-09-06,144.37468568688928,bitcoin
1591,2017-09-07,-7.430002705109473,bitcoin
1592,2017-09-08,-299.6123364717405,bitcoin
1593,2017-09-09,-39.6005975971093,bitcoin
1594,2017-09-10,-112.9426988405603,bitcoin
1595,2017-09-11,32.31156971078963,bitcoin
1596,2017-09-12,-34.01992724226966,bitcoin
1597,2017-09-13,-247.30428340239996,bitcoin
1598,2017-09-14,-782.9838466453702,bitcoin
1599,2017-09-15,487.27496721185025,bitcoin
1600,2017-09-16,18.332075298420023,bitcoin
1601,2017-09-17,-52.8428809556699,bitcoin
1602,2017-09-18,458.85350873479,bitcoin
1603,2017-09-19,-113.35109251109998,bitcoin
1604,2017-09-20,-40.913781881830346,bitcoin
1605,2017-09-21,-229.9623630658998,bitcoin
1606,2017-09-22,-5.875548220009932,bitcoin
1607,2017-09-23,141.22836696426975,bitcoin
1608,2017-09-24,-91.10632654568008,bitcoin
1609,2017-09-25,194.4000730085504,bitcoin
1610,2017-09-26,-13.769947864680034,bitcoin
1611,2017-09-27,281.2772100841298,bitcoin
1612,2017-09-28,0.6725358987396248,bitcoin
1613,2017-09-29,-4.469704856989665,bitcoin
1614,2017-09-30,167.37592403077997,bitcoin
1615,2017-10-01,49.78756541960047,bitcoin
1616,2017-10-02,35.7467619102099,bitcoin
1617,2017-10-03,-64.25628489712017,bitcoin
1618,2017-10-04,-87.60502542957056,bitcoin
1619,2017-10-05,58.91621734458022,bitcoin
1620,2017-10-06,57.166835127340164,bitcoin
1621,2017-10-07,57.468961196739656,bitcoin
1622,2017-10-08,157.30573039297997,bitcoin
1623,2017-10-09,196.39971869489,bitcoin
1624,2017-10-10,10.755696970800273,bitcoin
1625,2017-10-11,38.44854813385973,bitcoin
1626,2017-10-12,523.6934070564603,bitcoin
1627,2017-10-13,278.87386027425055,bitcoin
1628,2017-10-14,68.72305942763978,bitcoin
1629,2017-10-15,4.830882462750196,bitcoin
1630,2017-10-16,44.88564643201971,bitcoin
1631,2017-10-17,-85.07367349942979,bitcoin
1632,2017-10-18,-51.076852839410094,bitcoin
1633,2017-10-19,103.59791713136019,bitcoin
1634,2017-10-20,256.3912174486295,bitcoin
1635,2017-10-21,91.19537250311987,bitcoin
1636,2017-10-22,-40.5027123619202,bitcoin
1637,2017-10-23,-43.48097834101918,bitcoin
1638,2017-10-24,-409.90145530683003,bitcoin
1639,2017-10-25,154.79322122209942,bitcoin
1640,2017-10-26,178.17837796336062,bitcoin
1641,2017-10-27,-107.5365191637502,bitcoin
1642,2017-10-28,-41.20921132459989,bitcoin
1643,2017-10-29,389.24231737258924,bitcoin
1644,2017-10-30,-19.161062204569134,bitcoin
1645,2017-10-31,264.2629322066696,bitcoin
1646,2017-11-01,346.1373453615697,bitcoin
1647,2017-11-02,345.0048738297801,bitcoin
1648,2017-11-03,174.94452147156062,bitcoin
1649,2017-11-04,155.79684450358945,bitcoin
1650,2017-11-05,25.732724458600387,bitcoin
1651,2017-11-06,-313.2218698200604,bitcoin
1652,2017-11-07,63.69529051382051,bitcoin
1653,2017-11-08,295.08306323437955,bitcoin
1654,2017-11-09,-275.53165981687016,bitcoin
1655,2017-11-10,-529.4530815870094,bitcoin
1656,2017-11-11,-291.4418414210804,bitcoin
1657,2017-11-12,-498.88472270043985,bitcoin
1658,2017-11-13,556.5782730757301,bitcoin
1659,2017-11-14,229.1253770992398,bitcoin
1660,2017-11-15,645.4520567723002,bitcoin
1661,2017-11-16,517.2755673240399,bitcoin
1662,2017-11-17,-31.401938892719954,bitcoin
1663,2017-11-18,44.0890047051098,bitcoin
1664,2017-11-19,183.51596042145047,bitcoin
1665,2017-11-20,209.36253628609938,bitcoin
1666,2017-11-21,-106.37628663237956,bitcoin
1667,2017-11-22,142.9902157441902,bitcoin
1668,2017-11-23,-139.4595476623208,bitcoin
1669,2017-11-24,160.46408871283074,bitcoin
1670,2017-11-25,465.03094157184023,bitcoin
1671,2017-11-26,599.8292635109701,bitcoin
1672,2017-11-27,488.4142885007386,bitcoin
1673,2017-11-28,425.66448705789117,bitcoin
1674,2017-11-29,-381.1751087920111,bitcoin
1675,2017-11-30,530.2954155417101,bitcoin
1676,2017-12-01,589.5358293878999,bitcoin
1677,2017-12-02,166.82147764379988,bitcoin
1678,2017-12-03,94.15679799210011,bitcoin
1679,2017-12-04,378.2831266496014,bitcoin
1680,2017-12-05,539.2687843891999,bitcoin
1681,2017-12-06,1702.2198396221993,bitcoin
1682,2017-12-07,4614.707974813398,bitcoin
1683,2017-12-08,-1583.176602116997,bitcoin
1684,2017-12-09,-1641.578562646102,bitcoin
1685,2017-12-10,542.0835066893014,bitcoin
1686,2017-12-11,1297.9952527326986,bitcoin
1687,2017-12-12,143.41506576889878,bitcoin
1688,2017-12-13,-724.8757253571966,bitcoin
1689,2017-12-14,340.3171755764997,bitcoin
1690,2017-12-15,1113.2688932590972,bitcoin
1691,2017-12-16,1686.7643691072008,bitcoin
1692,2017-12-17,-241.8147739890992,bitcoin
1693,2017-12-18,-235.52619631769994,bitcoin
1694,2017-12-19,-1013.8671973031996,bitcoin
1695,2017-12-20,-1114.298409367002,bitcoin
1696,2017-12-21,-704.6501245244981,bitcoin
1697,2017-12-22,-2270.4132989634,bitcoin
1698,2017-12-23,1157.0915388719986,bitcoin
1699,2017-12-24,-790.8019189743991,bitcoin
1700,2017-12-25,-148.36083849040006,bitcoin
1701,2017-12-26,2313.9283489004993,bitcoin
1702,2017-12-27,-243.60097751049943,bitcoin
1703,2017-12-28,-1305.1815815171994,bitcoin
1704,2017-12-29,28.659938014199724,bitcoin
1705,2017-12-30,-1476.1975619248005,bitcoin
1706,2017-12-31,1219.228911272301,bitcoin
1707,2018-01-01,-745.9839548910004,bitcoin
1708,2018-01-02,1228.3260212368004,bitcoin
1709,2018-01-03,261.9526859951002,bitcoin
1710,2018-01-04,392.4796564147,bitcoin
1711,2018-01-05,2360.557785995099,bitcoin
1712,2018-01-06,6.739513238000654,bitcoin
1713,2018-01-07,-1303.7885795582988,bitcoin
1714,2018-01-08,-1139.508892248201,bitcoin
1715,2018-01-09,-295.6416133601015,bitcoin
1716,2018-01-10,-95.45328142369908,bitcoin
1717,2018-01-11,-1458.7005204625002,bitcoin
1718,2018-01-12,708.7250235607007,bitcoin
1719,2018-01-13,434.02026806969843,bitcoin
1720,2018-01-14,-716.7259266155997,bitcoin
1721,2018-01-15,-64.59126445089896,bitcoin
1722,2018-01-16,-2688.084186252401,bitcoin
1723,2018-01-17,-308.5206763890001,bitcoin
1724,2018-01-18,154.0321478090009,bitcoin
1725,2018-01-19,189.0443406794002,bitcoin
1726,2018-01-20,1501.8018545134,bitcoin
1727,2018-01-21,-1556.7663244187006,bitcoin
1728,2018-01-22,-711.9098497797004,bitcoin
1729,2018-01-23,-97.59410773970012,bitcoin
1730,2018-01-24,383.1150651084008,bitcoin
1731,2018-01-25,-51.861513563599146,bitcoin
1732,2018-01-26,-180.34722031090132,bitcoin
1733,2018-01-27,411.3062697055011,bitcoin
1734,2018-01-28,209.4834238047988,bitcoin
1735,2018-01-29,-508.0330421869003,bitcoin
1736,2018-01-30,-62.45319877119982,bitcoin
1737,2018-01-31,-1105.5209125299098,bitcoin
1738,2018-02-01,124.8053096293097,bitcoin
1739,2018-02-02,-1043.9396368524394,bitcoin
